BIBTEXKEY,first_name,middle_name,last_name,full_name,JOURNAL,NUMBER,PAGES,PUBLISHER,TITLE,VOLUME,YEAR,DOI,ISSN,AUTHOR_KEYWORDS,PUBLICATION_STAGE,AFFILIATIONS,Affiliation_country,Affiliation_country_code,Gender,Gender.Probability,Gender.Count,author_id,paper_id_author_id,author_order,Max,author_last,author_single,unique_name,OA,Citations
Barclay2018539,Katie,NA,Barclay,Katie Barclay,Popular Music and Society,5,539 – 555,Routledge,Love and Violence in the Music of Late Modernity,41,2018,10.1080/03007766.2017.1378526,3007766,NA,Final,"ARC Centre of Excellence for the History of Emotions and Department of History, University of Adelaide, Adelaide, Australia",Australia,AU,female,1,7817,author1,Barclay2018539_author1,1,1,0,1,barclay_katie,Open Access,3
Hawkins201899,Spencer,NA,Hawkins,Spencer Hawkins,Popular Music and Society,2,99 – 118,Routledge,Queerly Turkish: Queer Masculinity and National Belonging in the Image of Zeki Müren,41,2018,10.1080/03007766.2016.1212625,3007766,NA,Final,"Bilkent University in Ankara, Turkey",Turkey,TR,male,0.91,11,author1,Hawkins201899_author1,1,1,0,1,hawkins_spencer,Undefined,5
Bere201962,Wonderful,Godwin,Bere,Wonderful Godwin Bere,Journal of World Popular Music,1,62 – 84,Equinox Publishing Ltd,From worldbeat to localbeat: Towards a theory of the transformation of music from the borrowed to the local,6,2019,10.1558/jwpm.28024,20524900,Localbeat; Urban grooves; World music; Worldbeat; Zimbabwean music,Final,"Centre for Culture and Heritage, 218 Hartley Court, Josiah Tongogara Avenue, Harare, Zimbabwe",Zimbabwe,ZW,male,1,2,author1,Bere201962_author1,1,1,0,1,bere_wonderful,Undefined,1
Butler2019399,Alison,NA,Butler,Alison Butler,Journal of Popular Music Education,3,399 – 415,Intellect Ltd.,The judges’ decision is final: Judgement in music talent reality TV and school music education,3,2019,10.1386/jpme_00003_1,23976721,Bourdieu; capital; habitus; judgement; music education; music talent reality TV; reality TV,Final,"Western University, 1151 Richmond St, London, N6A 3K7, ON, Canada",Canada,CA,female,1,8233,author1,Butler2019399_author1,1,1,0,1,butler_alison,Undefined,2
Reed2018556,Katherine,NA,Reed,Katherine Reed,Popular Music and Society,5,556 – 571,Routledge,Singing the Alien: Velvet Goldmine and David Bowie’s Glam Semiotics,41,2018,10.1080/03007766.2017.1390436,3007766,NA,Final,"School of Music, California State University, Fullerton, CA, United States",United States,US,female,1,129200,author1,Reed2018556_author1,1,1,0,1,reed_katherine,Undefined,2
Lorway2019497,Verne,Hélène,Lorway,Verne Hélène Lorway,Journal of Popular Music Education,3,497 – 511,Intellect Ltd.,A toe-tapping good time: Informal musicking through critical pedagogy in inclusive settings,3,2019,10.1386/jpme_00009_1,23976721,capacity building; critical pedagogy; inclusion; informal musicking; musicality; non-musicality,Final,"Education Department, School of Education and Health, Cape Breton University, 1250 Grand Lake Rd, Sydney, B1P 6L2, NS, Canada",Canada,CA,male,0.86,22,author1,Lorway2019497_author1,1,1,0,1,lorway_verne,Undefined,1
Sole2019309,Meryl,NA,Sole,Meryl Sole,Journal of Popular Music Education,2,309 – 327,Intellect Ltd.,Bach Re-Invention: Bridging classical and popular music in the college classroom,3,2019,10.1386/jpme.3.2.309_1,23976721,composition; creative approaches to theory; music theory; musicianship; popular music education; project-based learning; responsive pedagogy,Final,"Music Education from Teachers College, Columbia University, United States",United States,US,female,0.99,604,author1,Sole2019309_author1,1,1,0,1,sole_meryl,Undefined,0
Lindau2018113,Elizabeth,Ann,Lindau,Elizabeth Ann Lindau,Journal of Popular Music Studies,4,113 – 120,University of California Press,“We can bring it back”: Revisiting cateforis in 2018,30,2018,10.1525/jpms.2018.300407,15242226,NA,Final,NA,NA,NA,female,0.99,1812,author1,Lindau2018113_author1,1,1,0,1,lindau_elizabeth,Undefined,0
Froneman2018424,Willemien,NA,Froneman,Willemien Froneman,Popular Music and Society,4,424 – 439,Routledge,After Fame: A Micro-Ethnography of Popular Late Style,41,2018,10.1080/03007766.2017.1337857,3007766,NA,Final,"Africa Open: Institute for Music, Research and Innovation, Stellenbosch University, Stellenbosch, South Africa",South Africa,ZA,female,1,112,author1,Froneman2018424_author1,1,1,0,1,froneman_willemien,Undefined,2
Hall2019225,Rich,NA,Hall,Rich Hall,Journal of Popular Music Education,2,225 – 243,Intellect Ltd.,Selling a dream? Information asymmetry and integrity within promotional literature for popular music courses,3,2019,10.1386/jpme.3.2.225_1,23976721,careers; higher education; language; marketization; music industries; popular music; programmes; promotional,Final,"University of Wolverhampton, Gorway Road, Walsall, WS1 3BE, United Kingdom",United Kingdom,GB,male,1,12494,author1,Hall2019225_author1,1,1,0,1,hall_rich,Open Access,1
Long201955,Paul,NA,Long,Paul Long,Popular Music History,1,55 – 74,Equinox Publishing Ltd,The meaning of the music venue: Historicizing the Click Club,12,2019,10.1558/pomh.39558,17407133,Birmingham; Click Club; live music venue; local music history; memory,Final,"School of Media, Film and Journalism, Faculty of Arts, Monash University, Room 519 Building B Caulfield Campus, 3145, VIC, Australia; Birmingham Centre for Media and Cultural Research (BCMCR), Birmingham School of Media, Birmingham City University, B4 7XG, United Kingdom",Australia,AU,male,1,55608,author1,Long201955_author1,1,2,0,0,long_paul,Undefined,0
Long201955,Sarah,NA,Raine,Sarah Raine,Popular Music History,1,55 – 74,Equinox Publishing Ltd,The meaning of the music venue: Historicizing the Click Club,12,2019,10.1558/pomh.39558,17407133,Birmingham; Click Club; live music venue; local music history; memory,Final,"School of Media, Film and Journalism, Faculty of Arts, Monash University, Room 519 Building B Caulfield Campus, 3145, VIC, Australia; Birmingham Centre for Media and Cultural Research (BCMCR), Birmingham School of Media, Birmingham City University, B4 7XG, United Kingdom",United Kingdom,GB,female,1,214105,author2,Long201955_author2,2,2,1,0,raine_sarah,Undefined,0
Cheng201863,William,NA,Cheng,William Cheng,Journal of Popular Music Studies,3,63 – 98,University of California Press,So you’ve been musically shamed,30,2018,10.1525/jpms.2018.200004,15242226,Critical theory; Media studies; Popular music,Final,"Dartmouth College, United States",United States,US,male,1,452552,author1,Cheng201863_author1,1,1,0,1,cheng_william,Undefined,7
Marstal201951,Henrik,NA,Marstal,Henrik Marstal,Journal of Popular Music Education,1,51 – 65,Intellect Ltd.,Lost in transcription? The songbook as mediator for the distribution of songs in a post-digital era,3,2019,10.1386/jpme.3.1.51_1,23976721,authentication; Beck; sheet music; slow listening; songbook; transcription,Final,"Rytmisk Musikkonservatorium, Leo Mathisens Vej 1, Copenhagen, 1437, Denmark",Denmark,DK,male,1,27384,author1,Marstal201951_author1,1,1,0,1,marstal_henrik,Undefined,0
McIntyre201967,Phillip,NA,McIntyre,Phillip McIntyre,Journal of Popular Music Education,1,67 – 85,Intellect Ltd.,Taking creativity seriously: Developing as a researcher and teacher of songwriting,3,2019,10.1386/jpme.3.1.67_1,23976721,autoethnography; creativity research; songwriting; teaching,Final,"University of Newcastle, University Drive, Callaghan, 2308, NSW, Australia",Australia,AU,male,1,7031,author1,McIntyre201967_author1,1,1,0,1,mcintyre_phillip,Undefined,4
Bell2019451,Adam,Patrick,Bell,Adam Patrick Bell,Journal of Popular Music Education,3,451 – 468,Intellect Ltd.,CanRock classroom: Two pre-service teachers’ experiences of a popular music pedagogy course in Canada,3,2019,10.1386/jpme_00006_1,23976721,Canada; music technology; popular music education; popular music pedagogy; pre-service teachers; songwriting,Final,"School of Creative and Performing Arts at the University of Calgary, 2500 University Dr NW, Calgary, T2N1N4, AB, Canada",Canada,CA,male,1,30374,author1,Bell2019451_author1,1,4,0,0,bell_adam,Undefined,4
Bell2019451,Ryan,NA,Stelter,Ryan Stelter,Journal of Popular Music Education,3,451 – 468,Intellect Ltd.,CanRock classroom: Two pre-service teachers’ experiences of a popular music pedagogy course in Canada,3,2019,10.1386/jpme_00006_1,23976721,Canada; music technology; popular music education; popular music pedagogy; pre-service teachers; songwriting,Final,"School of Creative and Performing Arts at the University of Calgary, 2500 University Dr NW, Calgary, T2N1N4, AB, Canada",Canada,CA,male,1,44168,author2,Bell2019451_author2,2,4,0,0,stelter_ryan,Undefined,4
Bell2019451,Kathleen,NA,Ahenda,Kathleen Ahenda,Journal of Popular Music Education,3,451 – 468,Intellect Ltd.,CanRock classroom: Two pre-service teachers’ experiences of a popular music pedagogy course in Canada,3,2019,10.1386/jpme_00006_1,23976721,Canada; music technology; popular music education; popular music pedagogy; pre-service teachers; songwriting,Final,"School of Creative and Performing Arts at the University of Calgary, 2500 University Dr NW, Calgary, T2N1N4, AB, Canada",Canada,CA,female,1,9416,author3,Bell2019451_author3,3,4,0,0,ahenda_kathleen,Undefined,4
Bell2019451,Joseph,NA,Bahhadi,Joseph Bahhadi,Journal of Popular Music Education,3,451 – 468,Intellect Ltd.,CanRock classroom: Two pre-service teachers’ experiences of a popular music pedagogy course in Canada,3,2019,10.1386/jpme_00006_1,23976721,Canada; music technology; popular music education; popular music pedagogy; pre-service teachers; songwriting,Final,"School of Creative and Performing Arts at the University of Calgary, 2500 University Dr NW, Calgary, T2N1N4, AB, Canada",Canada,CA,male,1,20573,author4,Bell2019451_author4,4,4,1,0,bahhadi_joseph,Undefined,4
Murphy2018143,Timothy,S.,Murphy,Timothy S. Murphy,Journal of Popular Music Studies,4,143 – 160,University of California Press,I play for you who refuse to understand me: Demetrio stratos and area in the crucible of seventies Italy,30,2018,10.1525/jpms.2018.300410,15242226,Italian popular music; Music history; Transnational/global,Final,"Oklahoma State University, United States",United States,US,male,1,159894,author1,Murphy2018143_author1,1,1,0,1,murphy_timothy,Undefined,1
vanPoecke2018440,Niels,NA,van Poecke,Niels van Poecke,Popular Music and Society,4,440 – 461,Routledge,“What Might Have Been Lost”: The Formation of Narrative Identity Among the Dutch Indie-folk Audience,41,2018,10.1080/03007766.2017.1353876,3007766,NA,Final,"Erasmus School of History, Culture and Communication, Department of Arts and Culture Studies, Erasmus University Rotterdam, Rotterdam, Netherlands",Netherlands,NL,male,1,23756,author1,vanPoecke2018440_author1,1,1,0,1,van poecke_niels,Open Access,0
Brocken201975,Mike,NA,Brocken,Mike Brocken,Popular Music History,1,75 – 93,Equinox Publishing Ltd,Buildings matter: The recycling of Liverpool’s Whitechapel and the Casbah,12,2019,10.1558/pomh.39559,17407133,Liverpool music history; music and built environment; music city histories,Final,NA,NA,NA,male,0.99,538,author1,Brocken201975_author1,1,1,0,1,brocken_mike,Undefined,1
Millares2019435,Myrtle,D.,Millares,Myrtle D. Millares,Journal of Popular Music Education,3,435 – 449,Intellect Ltd.,Towards a pedagogy of deviance,3,2019,10.1386/jpme_00005_1,23976721,Hip-hop; music education; narrative; pedagogy; performativity; popular music education; Signification; Toronto,Final,"University of Toronto, Canada",Canada,CA,female,1,240,author1,Millares2019435_author1,1,1,0,1,millares_myrtle,Undefined,0
Carr2019112,Paul,NA,Carr,Paul Carr,Popular Music History,1,112 – 140,Equinox Publishing Ltd,The lost musical histories of Merthyr Tydfil,12,2019,10.1558/pomh.39561,17407133,local music history; music curation; popular music memory,Final,"Faculty of Creative Industries, University of South Wales Room, CA408 The ATriuM 86-88 Adam Street, Cardiff, CF24 2FN, United Kingdom",United Kingdom,GB,male,1,350829,author1,Carr2019112_author1,1,1,0,1,carr_paul,Undefined,1
deLacey2019194,Alex,NA,de Lacey,Alex de Lacey,Popular Music History,2,194 – 214,Equinox Publishing Ltd,‘Let us know you’re locked’: Pirate radio broadcasts as historical and musical artefact,12,2019,10.1558/pomh.39638,17407133,ephemerality; grime music; London; musical artefacts; pirate radio; youth studies,Final,"Department of Music Goldsmiths, University of London, 8 Lewisham Way New Cross, London, SE14 6NW, United Kingdom",United Kingdom,GB,male,0.87,150172,author1,deLacey2019194_author1,1,1,0,1,de lacey_alex,Open Access,6
Arditi2018302,David,NA,Arditi,David Arditi,Popular Music and Society,3,302 – 318,Routledge,Digital Subscriptions: The Unending Consumption of Music in the Digital Era,41,2018,10.1080/03007766.2016.1264101,3007766,NA,Final,"University of Texas at Arlington, United States",United States,US,male,1,1143153,author1,Arditi2018302_author1,1,1,0,1,arditi_david,Undefined,53
Cateforis201895,Theo,NA,Cateforis,Theo Cateforis,Journal of Popular Music Studies,4,95 – 112,University of California Press,“Total trash”: Analysis and post punk music,30,2018,10.1525/jpms.2018.300406,15242226,NA,Final,"Syracuse University, United States; Music Department, State University Stony Brook, New York, United States",United States,US,male,0.95,2237,author1,Cateforis201895_author1,1,1,0,1,cateforis_theo,Undefined,0
Benjamins2019417,Laura,NA,Benjamins,Laura Benjamins,Journal of Popular Music Education,3,417 – 433,Intellect Ltd.,Learning through praise: How Christian worship band musicians learn,3,2019,10.1386/jpme_00004_1,23976721,contemporary worship music; learning; music education; musicking; praise bands; teaching,Final,"University of Western Ontario, 1151 Richmond Street, London, N6A 3K7, ON, Canada",Canada,CA,female,1,31059,author1,Benjamins2019417_author1,1,1,0,1,benjamins_laura,Undefined,4
Rotella20185,Carlo,NA,Rotella,Carlo Rotella,Journal of Popular Music Studies,4,5 – 9,University of California Press,“I come in here so i don’t have to hate her”: Midland and the Barroom Weeper,30,2018,10.1525/jpms.2018.300402,15242226,NA,Final,"Boston College, United States",United States,US,male,1,10034,author1,Rotella20185_author1,1,1,0,1,rotella_carlo,Undefined,0
Maloney2018231,Liam,NA,Maloney,Liam Maloney,Popular Music and Society,3,231 – 249,Routledge,…And House Music Was Born: Constructing a Secular Christianity of Otherness,41,2018,10.1080/03007766.2018.1519099,3007766,NA,Final,"Department of Music, University of York, Heslington, York, United Kingdom",United Kingdom,GB,male,1,56256,author1,Maloney2018231_author1,1,1,0,1,maloney_liam,Undefined,5
Cleaton201994,Anne,NA,Cleaton,Anne Cleaton,Popular Music History,1,94 – 111,Equinox Publishing Ltd,How musical was my valley? Exploring resources and relationships in local popular music-making between 1996 and 2006,12,2019,10.1558/pomh.39560,17407133,local music history; music communities; music ethnography,Final,"University of East Anglia, School of Art, Media and American Studies, Norwich Research Park, Norfolk, Norwich, NR4 7TJ, United Kingdom",United Kingdom,GB,female,1,52343,author1,Cleaton201994_author1,1,1,0,1,cleaton_anne,Undefined,0
Jones201935,Mike,NA,Jones,Mike Jones,Popular Music History,1,35 – 54,Equinox Publishing Ltd,They preferred to sit on the floor: Rock music in South Wales at a time of industrial change,12,2019,10.1558/pomh.39557,17407133,live music; popular music; venue history; Wales,Final,"Department of Music, University of Liverpool, Street South, 80-82 Bedford, Liverpool, L69 7WW, United Kingdom",United Kingdom,GB,male,1,116481,author1,Jones201935_author1,1,1,0,1,jones_mike,Undefined,1
Robinson2019152,Lucy,NA,Robinson,Lucy Robinson,Popular Music History,2,152 – 173,Equinox Publishing Ltd,How hard is it to remember Bananarama? The perennial forgetting of girls in music,12,2019,10.1558/pomh.40052,17407133,feminism; memory; popular culture,Final,"University of Sussex, Falmer, BN1 9RH, United Kingdom",United Kingdom,GB,female,1,74558,author1,Robinson2019152_author1,1,1,0,1,robinson_lucy,Open Access,6
Brook2019203,Julia,NA,Brook,Julia Brook,Journal of Popular Music Education,2,203 – 223,Intellect Ltd.,How does a rock musician teach? Examining the pedagogical practices of a self-taught rock musician–educator,3,2019,10.1386/jpme.3.2.203_1,23976721,case study; elementary music education; informal learning; music teacher education; personhood; rock music; self-taught musician,Final,"Dan School of Drama and Music, Queen’s University, Harrison-LeCaine Hall, 99 University Street, Kingston, K7L 3N6, ON, Canada",Canada,CA,female,1,14513,author1,Brook2019203_author1,1,3,0,0,brook_julia,Undefined,1
Brook2019203,Robbie,NA,Mackay,Robbie Mackay,Journal of Popular Music Education,2,203 – 223,Intellect Ltd.,How does a rock musician teach? Examining the pedagogical practices of a self-taught rock musician–educator,3,2019,10.1386/jpme.3.2.203_1,23976721,case study; elementary music education; informal learning; music teacher education; personhood; rock music; self-taught musician,Final,"Dan School of Drama and Music, Queen’s University, Harrison-LeCaine Hall, 99 University Street, Kingston, K7L 3N6, ON, Canada",Canada,CA,male,0.95,663,author2,Brook2019203_author2,2,3,0,0,mackay_robbie,Undefined,1
Brook2019203,Chris,NA,Trimmer,Chris Trimmer,Journal of Popular Music Education,2,203 – 223,Intellect Ltd.,How does a rock musician teach? Examining the pedagogical practices of a self-taught rock musician–educator,3,2019,10.1386/jpme.3.2.203_1,23976721,case study; elementary music education; informal learning; music teacher education; personhood; rock music; self-taught musician,Final,"Dan School of Drama and Music, Queen’s University, Harrison-LeCaine Hall, 99 University Street, Kingston, K7L 3N6, ON, Canada",Canada,CA,male,0.96,19942,author3,Brook2019203_author3,3,3,1,0,trimmer_chris,Undefined,1
Kattari2019208,Kimberly,NA,Kattari,Kimberly Kattari,Journal of World Popular Music,2,208 – 215,Equinox Publishing Ltd,"Introduction: Reflections on the past, present and future of popular music scholarship",6,2019,10.1558/jwpm.40173,20524900,Activist scholarship; Ethnomusicology; Organizational history; Popular culture studies; Popular music studies,Final,"Texas A and M University, Department of Performance Studies, College Station, 77843, TX, United States",United States,US,female,1,234421,author1,Kattari2019208_author1,1,1,0,1,kattari_kimberly,Undefined,2
Feldman-Barrett2018319,Christine,NA,Feldman-Barrett,Christine Feldman-Barrett,Popular Music and Society,3,319 – 338,Routledge,"Medusa’s on Sheffield, 1983–1992: Chicago’s Alternative All-Ages Nightclub in History and Memory",41,2018,10.1080/03007766.2017.1281508,3007766,NA,Final,"Griffith University, Australia",Australia,AU,female,1,14824,author1,Feldman-Barrett2018319_author1,1,1,0,1,feldman-barrett_christine,Undefined,5
Kooijman20196,Jaap,NA,Kooijman,Jaap Kooijman,Popular Music and Society,1,6 – 21,Routledge,"Fierce, Fabulous, and In/Famous: Beyoncé as Black Diva",42,2019,10.1080/03007766.2019.1555888,3007766,NA,Final,"Media Studies, University of Amsterdam, Amsterdam, Netherlands",Netherlands,NL,male,0.99,10556,author1,Kooijman20196_author1,1,1,0,1,kooijman_jaap,Open Access,8
Hughes201987,Diane,NA,Hughes,Diane Hughes,Journal of Popular Music Education,1,87 – 103,Intellect Ltd.,"Aspirations, considerations and processes: Songwriting in and for music education",3,2019,10.1386/jpme.3.1.87_1,23976721,creativities; lyrics; melody; music production; singing; song; songwriting; technologies,Final,"Department of Media, Music, Communication, and Cultural Studies, Macquarie University, 2109, NSW, Australia",Australia,AU,female,1,4940,author1,Hughes201987_author1,1,2,0,0,hughes_diane,Undefined,4
Hughes201987,Sarah,NA,Keith,Sarah Keith,Journal of Popular Music Education,1,87 – 103,Intellect Ltd.,"Aspirations, considerations and processes: Songwriting in and for music education",3,2019,10.1386/jpme.3.1.87_1,23976721,creativities; lyrics; melody; music production; singing; song; songwriting; technologies,Final,"Department of Media, Music, Communication, and Cultural Studies, Macquarie University, 2109, NSW, Australia",Australia,AU,female,1,33888,author2,Hughes201987_author2,2,2,1,0,keith_sarah,Undefined,4
Guilbault2019173,Jocelyne,NA,Guilbault,Jocelyne Guilbault,Journal of World Popular Music,2,173 – 192,Equinox Publishing Ltd,"Keynote: Party music, affect and the politics of modernity",6,2019,10.1558/jwpm.40172,20524900,Affect in regimes of governance; Authenticity; Legacies of modernist thinking; Public engagement; Study of affect and methodology,Final,"University of California, Music Department, 104 Morrison Hall #1200, Berkeley, 94720-1200, CA, United States",United States,US,female,1,2331,author1,Guilbault2019173_author1,1,1,0,1,guilbault_jocelyne,Undefined,5
Pethel2019245,Robert,NA,Pethel,Robert Pethel,Journal of Popular Music Education,2,245 – 260,Intellect Ltd.,The state of guitar education in the United States,3,2019,10.1386/jpme.3.2.245_1,23976721,alternative music education; general music; guitar; guitar education; popular music; teacher profiles,Final,"Atlanta Public Schools, 130 Trinity Ave SW, Atlanta, 30303, GA, United States",United States,US,male,1,780374,author1,Pethel2019245_author1,1,1,0,1,pethel_robert,Undefined,1
Maasø2018154,Arnt,NA,Maasø,Arnt Maasø,Popular Music and Society,2,154 – 175,Routledge,"Music Streaming, Festivals, and the Eventization of Music",41,2018,10.1080/03007766.2016.1231001,3007766,NA,Final,"Department of Media and Communication, University of Oslo, Norway",Norway,NO,male,1,1136,author1,Maasø2018154_author1,1,1,0,1,maasø_arnt,Open Access,25
Bylica2019379,Kelly,NA,Bylica,Kelly Bylica,Journal of Popular Music Education,3,379 – 398,Intellect Ltd.,Transgressive or just unexpected? Heteroglossic gender performance and informal popular music learning,3,2019,10.1386/jpme_00002_1,23976721,all-female musicking; conceptualization of gender; gender discourse; heteroglossia; monoglossia; popular music pedagogy,Final,"Don Wright Faculty of Music, Western University, Talbot College, 1151 Richmond St, London, N6A 3K7, ON, Canada; Talbot College, Western University, 1151 Richmond St, London, N6A 3K7, ON, Canada",Canada,CA,female,0.79,5465,author1,Bylica2019379_author1,1,3,0,0,bylica_kelly,Undefined,2
Bylica2019379,Alison,NA,Butler,Alison Butler,Journal of Popular Music Education,3,379 – 398,Intellect Ltd.,Transgressive or just unexpected? Heteroglossic gender performance and informal popular music learning,3,2019,10.1386/jpme_00002_1,23976721,all-female musicking; conceptualization of gender; gender discourse; heteroglossia; monoglossia; popular music pedagogy,Final,"Don Wright Faculty of Music, Western University, Talbot College, 1151 Richmond St, London, N6A 3K7, ON, Canada; Talbot College, Western University, 1151 Richmond St, London, N6A 3K7, ON, Canada",Canada,CA,female,1,8233,author2,Bylica2019379_author2,2,3,0,0,butler_alison,Undefined,2
Bylica2019379,Ruth,NA,Wright,Ruth Wright,Journal of Popular Music Education,3,379 – 398,Intellect Ltd.,Transgressive or just unexpected? Heteroglossic gender performance and informal popular music learning,3,2019,10.1386/jpme_00002_1,23976721,all-female musicking; conceptualization of gender; gender discourse; heteroglossia; monoglossia; popular music pedagogy,Final,"Don Wright Faculty of Music, Western University, Talbot College, 1151 Richmond St, London, N6A 3K7, ON, Canada; Talbot College, Western University, 1151 Richmond St, London, N6A 3K7, ON, Canada",Canada,CA,female,1,8576,author3,Bylica2019379_author3,3,3,1,0,wright_ruth,Undefined,2
Lewandowski-Cox2019151,James,NA,Lewandowski-Cox,James Lewandowski-Cox,Journal of World Popular Music,2,151 – 172,Equinox Publishing Ltd,Lyrical referencing and genealogies of listening in Australian hip hop,6,2019,10.1558/jwpm.26641,20524900,Australian hip hop; Musical borrowing; Referencing,Final,"University of Queensland, Brisbane, 4072, QLD, Australia",Australia,AU,male,1,41343,author1,Lewandowski-Cox2019151_author1,1,1,0,1,lewandowski-cox_james,Undefined,0
Bidgood2018390,Lee,NA,Bidgood,Lee Bidgood,Popular Music and Society,4,390 – 407,Routledge,The Americanist Imagination and Real Imaginary Place in Czech Bluegrass Songs,41,2018,10.1080/03007766.2017.1302210,3007766,NA,Final,"Department of Appalachian Studies, East Tennessee State University, Johnson City, TN, United States",United States,US,male,0.82,27231,author1,Bidgood2018390_author1,1,1,0,1,bidgood_lee,Undefined,1
Guerra2020215,Paula,NA,Guerra,Paula Guerra,Popular Music History,3,215 – 234,Equinox Publishing Ltd,"Punk Portugal, 1977-2012: A preliminary genealogy",13,2020,10.1558/pomh.39660,17407133,history; music; Portugal; punk; scene; style,Final,"Department of Sociology, Faculty of the Arts and Humanities, University of Porto, Via Panorâmica, s/n, Porto, 4150-564, Portugal; School of Humanities Languages and Social Science, Griffith University, Gold Coast Campus, Parklands Drive, Southport, 4125, QLD, Australia",Portugal,PT,female,0.99,41709,author1,Guerra2020215_author1,1,2,0,0,guerra_paula,Undefined,3
Guerra2020215,Andy,NA,Bennett,Andy Bennett,Popular Music History,3,215 – 234,Equinox Publishing Ltd,"Punk Portugal, 1977-2012: A preliminary genealogy",13,2020,10.1558/pomh.39660,17407133,history; music; Portugal; punk; scene; style,Final,"Department of Sociology, Faculty of the Arts and Humanities, University of Porto, Via Panorâmica, s/n, Porto, 4150-564, Portugal; School of Humanities Languages and Social Science, Griffith University, Gold Coast Campus, Parklands Drive, Southport, 4125, QLD, Australia",Australia,AU,male,1,8119,author2,Guerra2020215_author2,2,2,1,0,bennett_andy,Undefined,3
Carter2019267,Daniel,NA,Carter,Daniel Carter,Popular Music and Society,3,267 – 283,Routledge,“Everybody Wants to Work with Me”: Collaborative Labor in Hip Hop,42,2019,10.1080/03007766.2018.1441639,3007766,NA,Final,"School of Journalism and Mass Communication, Texas State University, San Marcos, TX, United States; Moody College of Communication, University of Texas at Austin, Austin, TX, United States",United States,US,male,1,514673,author1,Carter2019267_author1,1,2,0,0,carter_daniel,Undefined,3
Carter2019267,Tyler,NA,Welsh,Tyler Welsh,Popular Music and Society,3,267 – 283,Routledge,“Everybody Wants to Work with Me”: Collaborative Labor in Hip Hop,42,2019,10.1080/03007766.2018.1441639,3007766,NA,Final,"School of Journalism and Mass Communication, Texas State University, San Marcos, TX, United States; Moody College of Communication, University of Texas at Austin, Austin, TX, United States",United States,US,male,0.99,172556,author2,Carter2019267_author2,2,2,1,0,welsh_tyler,Undefined,3
Evans2020277,Jabari,NA,Evans,Jabari Evans,Journal of Popular Music Education,3,277 – 293,Intellect Ltd.,Connecting Black youth to critical media literacy through hip hop making in the music classroom,4,2020,10.1386/jpme_00020_1,23976721,connected learning; critical media literacy; ethnography; hip hop; music education; racial identity,Final,"Department of Communication Studies, Northwestern University, United States",United States,US,male,1,2071,author1,Evans2020277_author1,1,1,0,1,evans_jabari,Undefined,12
Peter202058,Beate,NA,Peter,Beate Peter,Popular Music History,1-2,58 – 76,Equinox Publishing Ltd,Negotiating the co-curation of an online community popular music archive,13,2020,10.1558/pomh.39666,17407133,co-curation; democratization; memories; online archives; rave culture,Final,"Department of Languages, Information & Communications, Manchester Metropolitan University, Arts & Humanities Building 5.08, Manchester, M15 6BG, United Kingdom",United Kingdom,GB,female,1,187,author1,Peter202058_author1,1,1,0,1,peter_beate,Open Access,5
Marshall20193,Wayne,NA,Marshall,Wayne Marshall,Journal of Popular Music Studies,4,3 – 15,University of California Press,"Social dance in the age of (Anti-)social media: Fortnite, online video, and the Jook at a virtual crossroads",31,2019,10.1525/jpms.2019.31.4.3,15242226,NA,Final,"Berklee College of Music, United States",United States,US,male,1,106517,author1,Marshall20193_author1,1,1,0,1,marshall_wayne,Undefined,16
Qirko2019470,Hector,NA,Qirko,Hector Qirko,Popular Music and Society,4,470 – 482,Routledge,“Dumb” Performance as a Marker of Authenticity,42,2019,10.1080/03007766.2018.1482703,3007766,NA,Final,"Department of Sociology and Anthropology, College of Charleston, Charleston, SC, United States",United States,US,male,1,71964,author1,Qirko2019470_author1,1,1,0,1,qirko_hector,Undefined,3
Watson2019538,Jada,NA,Watson,Jada Watson,Popular Music and Society,5,538 – 560,Routledge,"Gender on the Billboard Hot Country Songs Chart, 1996–2016",42,2019,10.1080/03007766.2018.1512070,3007766,NA,Final,"School of Music, University of Ottawa, Ottawa, ON, Canada",Canada,CA,female,0.99,447,author1,Watson2019538_author1,1,1,0,1,watson_jada,Undefined,18
Cohen202038,Sara,NA,Cohen,Sara Cohen,Popular Music History,1-2,38 – 57,Equinox Publishing Ltd,Continuity and change in popular music curation: Exhibiting the musical past in Liverpool,13,2020,10.1558/pomh.40022,17407133,curation; exhibitions; museums; popular music; social history,Final,"Institute of Popular Music, Department of Music, University of Liverpool, 86 Bedford Street South, Liverpool, L69 7WW, United Kingdom",United Kingdom,GB,female,0.99,39068,author1,Cohen202038_author1,1,1,0,1,cohen_sara,Undefined,1
Coates201929,Norma,NA,Coates,Norma Coates,Journal of Popular Music Studies,3,29 – 48,University of California Press,"From the vaults: Teenyboppers, groupies, and other grotesques: Girls and women and rock culture in the 1960s and early 1970s",31,2019,10.1525/jpms.2019.313005,15242226,NA,Final,"University of Wisconsin-Whitewater, United States",United States,US,female,1,65637,author1,Coates201929_author1,1,1,0,1,coates_norma,Undefined,0
